taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,sex,lifeStage,reproductiveCondition,behavior,vitality,occurrenceStatus,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate
KL_Plant_0000002,2013-00-00_棉花嶼_植物_全島_0306,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pteris fauriei var. fauriei,varietas,傅氏鳳尾蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000003,2013-00-00_棉花嶼_植物_全島_0307,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Haplopteris anguste-elongata,species,姬書帶蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000004,2013-00-00_棉花嶼_植物_全島_0308,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Odontosoria biflora,species,闊片烏蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000005,2013-00-00_棉花嶼_植物_全島_0309,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Nephrolepis biserrata,species,長葉腎蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000006,2013-00-00_棉花嶼_植物_全島_0310,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Tetragonia tetragonoides,species,番杏,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000008,2013-00-00_棉花嶼_植物_全島_0311,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Morus australis,species,小葉桑,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000009,2013-00-00_棉花嶼_植物_全島_0312,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Persicaria chinensis,species,火炭母草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000010,2013-00-00_棉花嶼_植物_全島_0313,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Rumex crispus,species,羊蹄,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000011,2013-00-00_棉花嶼_植物_全島_0314,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cocculus orbiculatus,species,木防己,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000013,2013-00-00_棉花嶼_植物_全島_0315,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Boerhavia glabrata,species,光果黃細心,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000014,2013-00-00_棉花嶼_植物_全島_0316,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Portulaca oleracea,species,馬齒莧,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000015,2013-00-00_棉花嶼_植物_全島_0317,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Portulaca pilosa,species,毛馬齒莧,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000016,2013-00-00_棉花嶼_植物_全島_0318,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Chenopodium acuminatum,species,變葉藜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000019,2013-00-00_棉花嶼_植物_全島_0319,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Sedum formosanum,species,台灣佛甲草（石板菜）,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000020,2013-00-00_棉花嶼_植物_全島_0320,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Oxalis corniculata,species,酢漿草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000021,2013-00-00_棉花嶼_植物_全島_0321,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Centella asiatica,species,雷公根,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000023,2013-00-00_棉花嶼_植物_全島_0322,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lysimachia mauritiana,species,茅毛珍珠菜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000024,2013-00-00_棉花嶼_植物_全島_0323,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Hedyotis strigulosa,species,脈耳草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000025,2013-00-00_棉花嶼_植物_全島_0324,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Morinda umbellata,species,繖花藤,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000027,2013-00-00_棉花嶼_植物_全島_0325,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Dichondra micrantha,species,馬蹄金,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000028,2013-00-00_棉花嶼_植物_全島_0326,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Ipomoea obscura,species,馬鞍藤,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000029,2013-00-00_棉花嶼_植物_全島_0327,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Callicarpa japonica,species,朝鮮紫珠,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000030,2013-00-00_棉花嶼_植物_全島_0328,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Leonurus japonicus,species,益母草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000033,2013-00-00_棉花嶼_植物_全島_0329,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Corydalis koidzumiana,species,密花黃堇,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000034,2013-00-00_棉花嶼_植物_全島_0330,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Scaevola sericea,species,草海桐,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000035,2013-00-00_棉花嶼_植物_全島_0331,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Artemisia capillaris,species,茵陳蒿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000039,2013-00-00_棉花嶼_植物_全島_0332,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Conyza sumatrensis,species,野茼蒿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000040,2013-00-00_棉花嶼_植物_全島_0333,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Crossostephium chinense,species,蘄艾,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000041,2013-00-00_棉花嶼_植物_全島_0334,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Emilia sonchifolia,species,紫背草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000043,2013-00-00_棉花嶼_植物_全島_0335,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Gnaphalium affine,species,鼠麴草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000049,2013-00-00_棉花嶼_植物_全島_0336,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Wedelia biflora,species,雙花蟛蜞菊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000051,2013-00-00_棉花嶼_植物_全島_0337,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Wedelia prostrata var. robusta Makino,varietas,大天蓬草舅,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000052,2013-00-00_棉花嶼_植物_全島_0338,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Youngia japonica,species,黃鵪菜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000053,2013-00-00_棉花嶼_植物_全島_0339,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Oenothera laciniata,species,裂葉月見草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000054,2013-00-00_棉花嶼_植物_全島_0340,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Raphanus sativus,species,濱蘿蔔,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000056,2013-00-00_棉花嶼_植物_全島_0341,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Vigna marina,species,濱豇豆,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000057,2013-00-00_棉花嶼_植物_全島_0342,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pilea peploides,species,齒葉矮冷水麻,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000059,2013-00-00_棉花嶼_植物_全島_0343,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Commelina diffusa,species,竹仔菜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000060,2013-00-00_棉花嶼_植物_全島_0344,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Carex breviculmis,species,短莖宿柱薹,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000061,2013-00-00_棉花嶼_植物_全島_0345,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cyperus polystachyos,species,多柱扁莎,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000066,2013-00-00_棉花嶼_植物_全島_0346,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Brachiaria villosa,species,毛臂形草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000072,2013-00-00_棉花嶼_植物_全島_0347,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Digitaria mollicoma,species,絨馬唐,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000074,2013-00-00_棉花嶼_植物_全島_0348,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Digitaria sericea,species,絹毛馬唐,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000075,2013-00-00_棉花嶼_植物_全島_0349,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Imperata cylindrica var. major,varietas,白茅,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000078,2013-00-00_棉花嶼_植物_全島_0350,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Paspalum orbiculare,species,圓果雀稗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000080,2013-00-00_棉花嶼_植物_全島_0351,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Paspalum vaginatum,species,海雀稗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000083,2013-00-00_棉花嶼_植物_全島_0352,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Setaria geniculata,species,莠狗尾草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000086,2013-00-00_棉花嶼_植物_全島_0353,2013,2013,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Zoysia japonica,species,日本芝,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2013-00-00
KL_Plant_0000001,2014-00-00_棉花嶼_植物_全島_0354,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cyrtomium falcatum,species,全緣貫眾蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000002,2014-00-00_棉花嶼_植物_全島_0355,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pteris fauriei var. fauriei,varietas,傅氏鳳尾蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000003,2014-00-00_棉花嶼_植物_全島_0356,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Haplopteris anguste-elongata,species,姬書帶蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000004,2014-00-00_棉花嶼_植物_全島_0357,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Odontosoria biflora,species,闊片烏蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000005,2014-00-00_棉花嶼_植物_全島_0358,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Nephrolepis biserrata,species,長葉腎蕨,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000006,2014-00-00_棉花嶼_植物_全島_0359,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Tetragonia tetragonoides,species,番杏,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000008,2014-00-00_棉花嶼_植物_全島_0360,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Morus australis,species,小葉桑,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000009,2014-00-00_棉花嶼_植物_全島_0361,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Persicaria chinensis,species,火炭母草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000010,2014-00-00_棉花嶼_植物_全島_0362,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Rumex crispus,species,羊蹄,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000011,2014-00-00_棉花嶼_植物_全島_0363,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cocculus orbiculatus,species,木防己,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000013,2014-00-00_棉花嶼_植物_全島_0364,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Boerhavia glabrata,species,光果黃細心,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000014,2014-00-00_棉花嶼_植物_全島_0365,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Portulaca oleracea,species,馬齒莧,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000015,2014-00-00_棉花嶼_植物_全島_0366,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Portulaca pilosa,species,毛馬齒莧,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000016,2014-00-00_棉花嶼_植物_全島_0367,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Chenopodium acuminatum,species,變葉藜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000019,2014-00-00_棉花嶼_植物_全島_0368,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Sedum formosanum,species,台灣佛甲草（石板菜）,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000020,2014-00-00_棉花嶼_植物_全島_0369,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Oxalis corniculata,species,酢漿草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000021,2014-00-00_棉花嶼_植物_全島_0370,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Centella asiatica,species,雷公根,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000023,2014-00-00_棉花嶼_植物_全島_0371,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lysimachia mauritiana,species,茅毛珍珠菜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000024,2014-00-00_棉花嶼_植物_全島_0372,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Hedyotis strigulosa,species,脈耳草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000025,2014-00-00_棉花嶼_植物_全島_0373,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Morinda umbellata,species,繖花藤,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000027,2014-00-00_棉花嶼_植物_全島_0374,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Dichondra micrantha,species,馬蹄金,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000028,2014-00-00_棉花嶼_植物_全島_0375,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Ipomoea obscura,species,馬鞍藤,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000029,2014-00-00_棉花嶼_植物_全島_0376,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Callicarpa japonica,species,朝鮮紫珠,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000030,2014-00-00_棉花嶼_植物_全島_0377,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Leonurus japonicus,species,益母草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000033,2014-00-00_棉花嶼_植物_全島_0378,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Corydalis koidzumiana,species,密花黃堇,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000034,2014-00-00_棉花嶼_植物_全島_0379,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Scaevola sericea,species,草海桐,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000035,2014-00-00_棉花嶼_植物_全島_0380,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Artemisia capillaris,species,茵陳蒿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000039,2014-00-00_棉花嶼_植物_全島_0381,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Conyza sumatrensis,species,野茼蒿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000040,2014-00-00_棉花嶼_植物_全島_0382,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Crossostephium chinense,species,蘄艾,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000041,2014-00-00_棉花嶼_植物_全島_0383,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Emilia sonchifolia,species,紫背草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000043,2014-00-00_棉花嶼_植物_全島_0384,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Gnaphalium affine,species,鼠麴草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000049,2014-00-00_棉花嶼_植物_全島_0385,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Wedelia biflora,species,雙花蟛蜞菊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000051,2014-00-00_棉花嶼_植物_全島_0386,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Wedelia prostrata var. robusta Makino,varietas,大天蓬草舅,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000052,2014-00-00_棉花嶼_植物_全島_0387,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Youngia japonica,species,黃鵪菜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000053,2014-00-00_棉花嶼_植物_全島_0388,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Oenothera laciniata,species,裂葉月見草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000054,2014-00-00_棉花嶼_植物_全島_0389,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Raphanus sativus,species,濱蘿蔔,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000056,2014-00-00_棉花嶼_植物_全島_0390,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Vigna marina,species,濱豇豆,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000057,2014-00-00_棉花嶼_植物_全島_0391,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pilea peploides,species,齒葉矮冷水麻,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000059,2014-00-00_棉花嶼_植物_全島_0392,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Commelina diffusa,species,竹仔菜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000060,2014-00-00_棉花嶼_植物_全島_0393,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Carex breviculmis,species,短莖宿柱薹,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000061,2014-00-00_棉花嶼_植物_全島_0394,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cyperus polystachyos,species,多柱扁莎,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000066,2014-00-00_棉花嶼_植物_全島_0395,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Brachiaria villosa,species,毛臂形草,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000072,2014-00-00_棉花嶼_植物_全島_0396,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Digitaria mollicoma,species,絨馬唐,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000074,2014-00-00_棉花嶼_植物_全島_0397,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Digitaria sericea,species,絹毛馬唐,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000075,2014-00-00_棉花嶼_植物_全島_0398,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Imperata cylindrica var. major,varietas,白茅,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000078,2014-00-00_棉花嶼_植物_全島_0399,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Paspalum orbiculare,species,圓果雀稗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
KL_Plant_0000080,2014-00-00_棉花嶼_植物_全島_0400,2014,2014,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Paspalum vaginatum,species,海雀稗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2014-00-00
