taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,sex,lifeStage,reproductiveCondition,behavior,vitality,occurrenceStatus,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate
KL_Insect_0000048,2017-00-00_Insect_HumanObservation_184,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pantala flavescens,species,薄翅蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000049,2017-00-00_Insect_HumanObservation_185,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Sympetrum fonscolombii,species,紅脈蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000072,2017-00-00_Insect_HumanObservation_186,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Agonoscelis nubilis,species,雲椿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000079,2017-00-00_Insect_HumanObservation_187,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Periplaneta australasiae,species,澳洲家蠊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000082,2017-00-00_Insect_HumanObservation_188,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Aiolopus thalassinus,species,斑蝗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000083,2017-00-00_Insect_HumanObservation_189,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Trilophidia annulata,species,疣蝗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000088,2017-00-00_Insect_HumanObservation_190,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Velarifictorus ornatus,species,麗鬥蟋,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000096,2017-00-00_Insect_HumanObservation_191,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eobia chinensis,species,黑尾擬天牛,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000104,2017-00-00_Insect_HumanObservation_192,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cheilomenes sexmaculata,species,六斑月瓢蟲,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000105,2017-00-00_Insect_HumanObservation_193,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Protaetia orientalis sakaii,subspecies,東方白點花金龜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_Insect_0000001,2018-00-00_Insect_HumanObservation_194,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lampides boeticus,species,豆波灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000002,2018-00-00_Insect_HumanObservation_195,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Zizeeria maha okinawana,subspecies,藍灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000007,2018-00-00_Insect_HumanObservation_196,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Vanessa cardui,species,小紅蛺蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000008,2018-00-00_Insect_HumanObservation_197,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Vanessa indica,species,大紅蛺蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000009,2018-00-00_Insect_HumanObservation_198,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Parantica sita,species,大絹斑蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000012,2018-00-00_Insect_HumanObservation_199,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pieris rapae crucivora,subspecies,白粉蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000018,2018-00-00_Insect_HumanObservation_200,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Parnara guttata,species,稻弄蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000020,2018-00-00_Insect_HumanObservation_201,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Spoladea recurvalis,species,甜菜白帶野螟,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000035,2018-00-00_Insect_HumanObservation_202,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Plutella xylostella,species,小菜蛾,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000043,2018-00-00_Insect_HumanObservation_203,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Anax parthenope julius,subspecies,綠胸晏蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000046,2018-00-00_Insect_HumanObservation_204,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Ischnura senegalensis,species,青紋細蟌,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000048,2018-00-00_Insect_HumanObservation_205,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pantala flavescens,species,薄翅蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000049,2018-00-00_Insect_HumanObservation_206,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Sympetrum fonscolombii,species,紅脈蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000057,2018-00-00_Insect_HumanObservation_207,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Graptostethus servus servus,subspecies,紅腺長椿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000077,2018-00-00_Insect_HumanObservation_208,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pycnoscelis surinamensis,species,穌里南潛蠊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000079,2018-00-00_Insect_HumanObservation_209,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Periplaneta australasiae,species,澳洲家蠊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000082,2018-00-00_Insect_HumanObservation_210,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Aiolopus thalassinus,species,斑蝗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000083,2018-00-00_Insect_HumanObservation_211,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Trilophidia annulata,species,疣蝗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000088,2018-00-00_Insect_HumanObservation_212,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Velarifictorus ornatus,species,麗鬥蟋,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000089,2018-00-00_Insect_HumanObservation_213,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Gryllus bimaculatus,species,黃斑黑蟋蟀,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000095,2018-00-00_Insect_HumanObservation_214,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Chlorophorus graphus,species,圖紋虎天牛,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000104,2018-00-00_Insect_HumanObservation_215,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cheilomenes sexmaculata,species,六斑月瓢蟲,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_Insect_0000001,2019-00-00_Insect_HumanObservation_216,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lampides boeticus,species,豆波灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000002,2019-00-00_Insect_HumanObservation_217,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Zizeeria maha okinawana,subspecies,藍灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000012,2019-00-00_Insect_HumanObservation_218,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pieris rapae crucivora,subspecies,白粉蝶,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000016,2019-00-00_Insect_HumanObservation_219,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eurema mandarina,species,北黃蝶,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000020,2019-00-00_Insect_HumanObservation_220,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Spoladea recurvalis,species,甜菜白帶野螟,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000043,2019-00-00_Insect_HumanObservation_221,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Anax parthenope julius,subspecies,綠胸晏蜓,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000048,2019-00-00_Insect_HumanObservation_222,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pantala flavescens,species,薄翅蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000049,2019-00-00_Insect_HumanObservation_223,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Sympetrum fonscolombii,species,紅脈蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000058,2019-00-00_Insect_HumanObservation_224,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Spilostethus hospes,species,箭痕腺長?,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000077,2019-00-00_Insect_HumanObservation_225,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pycnoscelis surinamensis,species,穌里南潛蠊,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000079,2019-00-00_Insect_HumanObservation_226,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Periplaneta australasiae,species,澳洲家蠊,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000082,2019-00-00_Insect_HumanObservation_227,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Aiolopus thalassinus,species,斑蝗,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000083,2019-00-00_Insect_HumanObservation_228,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Trilophidia annulata,species,疣蝗,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000104,2019-00-00_Insect_HumanObservation_229,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cheilomenes sexmaculata,species,六斑月瓢蟲,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000105,2019-00-00_Insect_HumanObservation_230,2019,2019,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Protaetia orientalis sakaii,subspecies,東方白點花金龜,,,WGS84,122.105349,25.484834,0.000001,400,台灣休閒漁業發展協會,,,,,,,,,,,2019-00-00
KL_Insect_0000001,2020-00-00_Insect_HumanObservation_231,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lampides boeticus,species,豆波灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000002,2020-00-00_Insect_HumanObservation_232,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Zizeeria maha okinawana,subspecies,藍灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000003,2020-00-00_Insect_HumanObservation_233,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Prosotas nora formosana,subspecies,波灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000007,2020-00-00_Insect_HumanObservation_234,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Vanessa cardui,species,小紅蛺蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000008,2020-00-00_Insect_HumanObservation_235,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Vanessa indica,species,大紅蛺蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000010,2020-00-00_Insect_HumanObservation_236,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Euploea eunice hobsoni,subspecies,圓翅紫斑蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000015,2020-00-00_Insect_HumanObservation_237,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Catopsilia pomona,species,遷粉蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000019,2020-00-00_Insect_HumanObservation_238,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Papilio protenor protenor,subspecies,黑鳳蝶,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000020,2020-00-00_Insect_HumanObservation_239,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Spoladea recurvalis,species,甜菜白帶野螟,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000043,2020-00-00_Insect_HumanObservation_240,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Anax parthenope julius,subspecies,綠胸晏蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000044,2020-00-00_Insect_HumanObservation_241,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Anax guttatus,species,烏點晏蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000047,2020-00-00_Insect_HumanObservation_242,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Ischnura asiatica,species,亞東細蟌,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000048,2020-00-00_Insect_HumanObservation_243,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pantala flavescens,species,薄翅蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000056,2020-00-00_Insect_HumanObservation_244,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Acanthocoris scaber,species,瘤緣?,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000058,2020-00-00_Insect_HumanObservation_245,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Spilostethus hospes,species,箭痕腺長?,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000072,2020-00-00_Insect_HumanObservation_246,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Agonoscelis nubilis,species,雲椿,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000077,2020-00-00_Insect_HumanObservation_247,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pycnoscelis surinamensis,species,穌里南潛蠊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000079,2020-00-00_Insect_HumanObservation_248,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Periplaneta australasiae,species,澳洲家蠊,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000082,2020-00-00_Insect_HumanObservation_249,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Aiolopus thalassinus,species,斑蝗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000083,2020-00-00_Insect_HumanObservation_250,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Trilophidia annulata,species,疣蝗,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000096,2020-00-00_Insect_HumanObservation_251,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eobia chinensis,species,黑尾擬天牛,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000102,2020-00-00_Insect_HumanObservation_252,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Coccinella septempunctata,species,七星瓢蟲,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000105,2020-00-00_Insect_HumanObservation_253,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Protaetia orientalis sakaii,subspecies,東方白點花金龜,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000109,2020-00-00_Insect_HumanObservation_254,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Stomorhina discolor,species,黑色錐口蠅,,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_Insect_0000012,2021-03-30_Insect_HumanObservation_000,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Pieris rapae crucivora,species,白粉蝶,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000002,2021-03-30_Insect_HumanObservation_001,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Zizeeria maha okinawana,species,藍灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000001,2021-03-30_Insect_HumanObservation_002,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Lampides boeticus,species,豆波灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000011,2021-03-30_Insect_HumanObservation_003,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Kaniska canace drilon,species,琉璃蛺蝶,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000035,2021-03-30_Insect_HumanObservation_004,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Plutella xylostella,species,小菜蛾,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000132,2021-03-30_Insect_HumanObservation_005,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Stathmopoda auriferalla,species,展足蛾,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000024,2021-03-30_Insect_HumanObservation_006,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Nomophila noctuella,species,麥牧野螟,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000025,2021-03-30_Insect_HumanObservation_007,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Diasemia accalis,species,褐紋翅野螟,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000048,2021-03-30_Insect_HumanObservation_008,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Pantala flavescens,species,薄翅蜻蜓,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000043,2021-03-30_Insect_HumanObservation_009,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Anax parthenope julius,species,綠胸晏蜓,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000056,2021-03-30_Insect_HumanObservation_010,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Acanthocoris scaber,species,瘤緣?,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000133,2021-03-30_Insect_HumanObservation_011,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Largidae,family,大紅?科,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000072,2021-03-30_Insect_HumanObservation_012,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Agonoscelis nubilis,species,雲?,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000134,2021-03-30_Insect_HumanObservation_013,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Chrysopidae,family,草蛉科,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000135,2021-03-30_Insect_HumanObservation_014,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Trilophidia japonica,species,疣蝗,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000084,2021-03-30_Insect_HumanObservation_015,2021/3/30,2021,3,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Patanga succincta,species,條背土蝗,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/3/30
KL_Insect_0000002,2021-07-11_Insect_HumanObservation_016,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Zizeeria maha okinawana,species,藍灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
KL_Insect_0000001,2021-07-11_Insect_HumanObservation_017,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Lampides boeticus,species,豆波灰蝶,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
KL_Insect_0000030,2021-07-11_Insect_HumanObservation_018,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Utetheisa,genus,,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
KL_Insect_0000031,2021-07-11_Insect_HumanObservation_019,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Hypocala subsatura,species,苹梢鷹裳蛾,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
KL_Insect_0000032,2021-07-11_Insect_HumanObservation_020,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Oraesia emarginata,species,鳥嘴壺裳蛾,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,防己科植物,,,,2021/7/11
KL_Insect_0000020,2021-07-11_Insect_HumanObservation_021,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Spoladea recurvalis,species,甜菜白帶野螟,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
KL_Insect_0000026,2021-07-11_Insect_HumanObservation_022,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Talanga sexpunctalis,species,緗帶野螟,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
KL_Insect_0000027,2021-07-11_Insect_HumanObservation_023,2021/7/11,2021,7,11,,HumanObservation,Asia,Taiwan,棉花嶼,,Patania plagiatalis,species,扇野螟蛾,,,WGS84,122.105349,25.484834,0.000001,400,研海生態顧問股份有限公司,,,,,,,,,,,2021/7/11
